2021-03-20 18:27:00,53.846153846153854
2021-03-20 18:30:00,53.846153846153854
2021-03-20 18:33:00,49.43585457584622
2021-03-20 18:36:00,53.53439872389449
2021-03-20 18:39:00,45.57737062336411
2021-03-20 18:42:00,45.57737062336411
2021-03-20 18:45:00,45.57737062336411
2021-03-20 18:48:00,54.0985286513906
2021-03-20 18:51:00,60.721575693243835
2021-03-20 18:54:00,63.55325864063974
2021-03-20 18:57:00,63.55325864063974
2021-03-20 19:00:00,63.55325864063974
2021-03-20 19:03:00,63.55325864063974
2021-03-20 19:06:00,53.23002080266299
2021-03-20 19:09:00,53.23002080266299
2021-03-20 19:12:00,60.64410149299977
2021-03-20 19:15:00,55.87473905316725
2021-03-20 19:18:00,51.51194795855677
2021-03-20 19:21:00,47.51639342119153
2021-03-20 19:24:00,55.0293804561607
2021-03-20 19:27:00,55.0293804561607
2021-03-20 19:30:00,50.81153507890631
2021-03-20 19:33:00,57.781264689894314
2021-03-20 19:36:00,57.781264689894314
2021-03-20 19:39:00,57.78126468989431
2021-03-20 19:42:00,53.08404647832726
2021-03-20 19:45:00,48.81083294641865
2021-03-20 19:48:00,52.89447014154098
2021-03-20 19:51:00,52.89447014154098
2021-03-20 19:54:00,52.894470141540964
2021-03-20 19:57:00,57.16267701630569
2021-03-20 20:00:00,44.21829091554408
2021-03-20 20:03:00,40.89405027689427
2021-03-20 20:06:00,40.89405027689427
2021-03-20 20:09:00,49.670390057110836
2021-03-20 20:12:00,42.82274263465163
2021-03-20 20:15:00,39.8635421193117
2021-03-20 20:18:00,39.8635421193117
2021-03-20 20:21:00,39.8635421193117
2021-03-20 20:24:00,48.7160344768587
2021-03-20 20:27:00,36.98845085734751
2021-03-20 20:30:00,36.98845085734751
2021-03-20 20:33:00,34.57515732279886
2021-03-20 20:36:00,34.57515732279886
2021-03-20 20:39:00,28.178507039759907
2021-03-20 20:42:00,32.651322143643625
2021-03-20 20:45:00,32.651322143643625
2021-03-20 20:48:00,30.451892038092367
2021-03-20 20:51:00,39.26383077332588
2021-03-20 20:54:00,46.556192807461485
2021-03-20 20:57:00,43.72906339933318
2021-03-20 21:00:00,41.044881637836525
2021-03-20 21:03:00,38.49989243055883
2021-03-20 21:06:00,38.49989243055883
2021-03-20 21:09:00,46.23281402844617
2021-03-20 21:12:00,57.69098556072794
2021-03-20 21:15:00,51.75239783159462
2021-03-20 21:18:00,49.03450871606335
2021-03-20 21:21:00,49.03450871606335
2021-03-20 21:24:00,51.96047507400635
2021-03-20 21:27:00,48.93497500197895
2021-03-20 21:30:00,51.94811406177015
2021-03-20 21:33:00,59.64178361305627
2021-03-20 21:36:00,56.4001298671837
2021-03-20 21:39:00,53.28140981567766
2021-03-20 21:42:00,55.90713511941191
2021-03-20 21:45:00,55.90713511941191
2021-03-20 21:48:00,63.119073463323055
2021-03-20 21:51:00,63.119073463323055
2021-03-20 21:54:00,63.119073463323055
2021-03-20 21:57:00,65.47037508742889
2021-03-20 22:00:00,65.47037508742889
2021-03-20 22:03:00,67.84769689846071
2021-03-20 22:06:00,63.16438512373049
2021-03-20 22:09:00,58.793850665746284
2021-03-20 22:12:00,54.71661179467552
2021-03-20 22:15:00,50.914210508045294
2021-03-20 22:18:00,54.331927639297504
2021-03-20 22:21:00,54.331927639297504
2021-03-20 22:24:00,54.331927639297504
2021-03-20 22:27:00,49.985076700341814
2021-03-20 22:30:00,49.985076700341814
2021-03-20 22:33:00,39.10087205076234
2021-03-20 22:36:00,29.787387945342033
2021-03-20 22:39:00,29.787387945342033
2021-03-20 22:42:00,29.787387945342033
2021-03-20 22:45:00,27.725349215207743
2021-03-20 22:48:00,37.10328094956363
2021-03-20 22:51:00,44.814619802820786
2021-03-20 22:54:00,42.03930644384805
2021-03-20 22:57:00,45.663165728087975
2021-03-20 23:00:00,42.78252654481563
2021-03-20 23:03:00,42.78252654481563
2021-03-20 23:06:00,37.321423081626854
2021-03-20 23:09:00,37.321423081626854
2021-03-20 23:12:00,41.64118500336454
2021-03-20 23:15:00,41.64118500336454
2021-03-20 23:18:00,45.9605598251501
2021-03-20 23:21:00,42.5676031938007
2021-03-20 23:24:00,39.432632714792305
2021-03-20 23:27:00,43.883356363325134
2021-03-20 23:30:00,43.88335636332514
2021-03-20 23:33:00,37.49279370355565
2021-03-20 23:36:00,30.35258525076202
2021-03-20 23:39:00,25.18695380067402
2021-03-20 23:42:00,20.24069742881497
2021-03-20 23:45:00,31.159845607073436
2021-03-20 23:48:00,40.005030794719524
2021-03-20 23:51:00,38.24118790993449
2021-03-20 23:54:00,43.59741493808087
2021-03-20 23:57:00,39.87326996116458
2021-03-21 00:00:00,56.04669640702685
2021-03-21 00:03:00,54.088161274458464
2021-03-21 00:06:00,64.71202995944483
2021-03-21 00:09:00,53.127681606276724
2021-03-21 00:12:00,51.703730402723195
2021-03-21 00:15:00,56.7026921214395
2021-03-21 00:18:00,57.87654823909222
2021-03-21 00:21:00,56.23466316306513
2021-03-21 00:24:00,54.56757163644951
2021-03-21 00:27:00,55.97315809182871
2021-03-21 00:30:00,58.72363341541586
2021-03-21 00:33:00,53.340633978598035
2021-03-21 00:36:00,51.641325497022585
2021-03-21 00:39:00,46.822164086552334
2021-03-21 00:42:00,51.67840309514977
2021-03-21 00:45:00,53.212191758673605
2021-03-21 00:48:00,51.453366382944296
2021-03-21 00:51:00,51.453366382944296
2021-03-21 00:54:00,49.55378554861724
2021-03-21 00:57:00,44.27310490705794
2021-03-21 01:00:00,42.64188363638778
2021-03-21 01:03:00,35.58253720208968
